A = 6.0828, B = 6.0828, C = 19.0263, EAR = 0.3197 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0828, C = 16.0312, EAR = 0.3769 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 16.1245, EAR = 0.3747 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0000, B = 6.0000, C = 19.1050, EAR = 0.3141 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 5.0990, B = 5.0990, C = 19.1050, EAR = 0.2669 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0990, B = 5.0000, C = 19.1050, EAR = 0.2643 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 5.0990, B = 5.0990, C = 19.1050, EAR = 0.2669 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 5.0000, C = 18.2483, EAR = 0.3037 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 6.0828, B = 5.0000, C = 17.0294, EAR = 0.3254 
A = 5.0990, B = 5.0990, C = 19.1050, EAR = 0.2669 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 6.0828, C = 19.0263, EAR = 0.3175 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 5.0990, C = 17.0294, EAR = 0.3259 
A = 5.0990, B = 5.0000, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 6.0828, C = 19.0263, EAR = 0.3175 
A = 6.0828, B = 6.0000, C = 17.0294, EAR = 0.3548 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0828, B = 5.0990, C = 19.1050, EAR = 0.2926 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 6.0000, B = 5.0990, C = 17.0294, EAR = 0.3259 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0990, C = 16.0312, EAR = 0.3150 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 6.0000, C = 19.0263, EAR = 0.3175 
A = 5.0000, B = 5.0990, C = 17.1172, EAR = 0.2950 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 7.0000, B = 6.0000, C = 17.1172, EAR = 0.3797 
A = 7.0711, B = 6.0828, C = 18.2483, EAR = 0.3604 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0000, C = 18.2483, EAR = 0.3311 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0000, B = 6.0000, C = 18.2483, EAR = 0.3288 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 7.0711, B = 6.0000, C = 17.1172, EAR = 0.3818 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0828, C = 19.2354, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 6.0828, C = 18.1108, EAR = 0.3631 
A = 7.0711, B = 7.0000, C = 17.1172, EAR = 0.4110 
A = 7.0711, B = 7.0711, C = 19.1050, EAR = 0.3701 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 7.0711, B = 6.0828, C = 18.1108, EAR = 0.3631 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 6.0828, C = 19.2354, EAR = 0.3419 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0000, B = 6.0000, C = 18.2483, EAR = 0.3288 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 6.0000, C = 18.2483, EAR = 0.3581 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 6.0000, C = 18.2483, EAR = 0.3581 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 6.0000, C = 19.1050, EAR = 0.3421 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 6.0000, C = 19.1050, EAR = 0.3421 
A = 7.0000, B = 7.0000, C = 17.0294, EAR = 0.4111 
A = 7.0711, B = 7.0000, C = 19.1050, EAR = 0.3683 
A = 7.0000, B = 6.0000, C = 17.1172, EAR = 0.3797 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 7.0711, B = 6.0000, C = 17.1172, EAR = 0.3818 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 7.0000, B = 6.0828, C = 17.1172, EAR = 0.3822 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 7.0000, B = 6.0000, C = 17.1172, EAR = 0.3797 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 7.0000, B = 6.0000, C = 17.1172, EAR = 0.3797 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 7.0000, B = 6.0000, C = 17.1172, EAR = 0.3797 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 7.0000, C = 18.1108, EAR = 0.3885 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 5.0990, C = 18.2483, EAR = 0.3064 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 7.0711, B = 6.0000, C = 18.2483, EAR = 0.3581 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 7.0000, B = 6.0000, C = 18.1108, EAR = 0.3589 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 7.0000, B = 6.0000, C = 19.1050, EAR = 0.3402 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 7.0711, B = 6.0000, C = 18.2483, EAR = 0.3581 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 7.0711, B = 5.0000, C = 18.2483, EAR = 0.3307 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 5.0990, C = 17.1172, EAR = 0.3242 
A = 5.0990, B = 5.0990, C = 19.1050, EAR = 0.2669 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0828, B = 5.0990, C = 19.1050, EAR = 0.2926 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 5.0990, C = 19.0263, EAR = 0.2917 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 5.0000, B = 5.0990, C = 17.1172, EAR = 0.2950 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 5.0990, C = 17.1172, EAR = 0.3242 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 5.0990, C = 17.1172, EAR = 0.3242 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 5.0990, C = 17.0294, EAR = 0.3259 
A = 6.0000, B = 5.0990, C = 19.0263, EAR = 0.2917 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0000, B = 5.0990, C = 19.1050, EAR = 0.2905 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 5.0000, B = 5.0990, C = 16.1245, EAR = 0.3132 
A = 6.0000, B = 5.0990, C = 18.0278, EAR = 0.3078 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 6.0000, B = 6.0000, C = 16.1245, EAR = 0.3721 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 5.0000, C = 16.0312, EAR = 0.3431 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 16.1245, EAR = 0.3721 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 6.0000, B = 5.0000, C = 17.1172, EAR = 0.3213 
A = 6.0828, B = 5.0000, C = 18.1108, EAR = 0.3060 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 16.0312, EAR = 0.3119 
A = 5.0990, B = 5.0000, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 5.0000, C = 18.1108, EAR = 0.3060 
A = 6.0000, B = 5.0000, C = 17.1172, EAR = 0.3213 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 5.0000, C = 17.1172, EAR = 0.3237 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 7.0711, B = 6.0828, C = 18.2483, EAR = 0.3604 
A = 6.0000, B = 5.0000, C = 17.1172, EAR = 0.3213 
A = 7.0711, B = 6.0828, C = 18.2483, EAR = 0.3604 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 5.0000, C = 18.1108, EAR = 0.3060 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 7.0000, B = 6.0000, C = 18.1108, EAR = 0.3589 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 7.0000, B = 6.0000, C = 17.1172, EAR = 0.3797 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 5.0000, B = 6.0000, C = 19.1050, EAR = 0.2879 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 7.0711, B = 6.0828, C = 19.1050, EAR = 0.3443 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0000, B = 6.0000, C = 19.1050, EAR = 0.3141 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 5.0000, B = 5.0000, C = 19.1050, EAR = 0.2617 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 5.0990, B = 6.0000, C = 19.1050, EAR = 0.2905 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 5.0990, B = 6.0828, C = 18.1108, EAR = 0.3087 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 7.0711, B = 6.0828, C = 18.1108, EAR = 0.3631 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 5.0990, B = 6.0000, C = 18.1108, EAR = 0.3064 
A = 6.0828, B = 6.0828, C = 17.1172, EAR = 0.3554 
A = 7.0711, B = 7.0711, C = 19.1050, EAR = 0.3701 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 7.0711, C = 18.1108, EAR = 0.3631 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 6.0000, C = 19.0263, EAR = 0.3154 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 6.0000, B = 5.0000, C = 17.1172, EAR = 0.3213 
A = 6.0828, B = 6.0828, C = 19.1050, EAR = 0.3184 
A = 5.0990, B = 5.0000, C = 17.1172, EAR = 0.2950 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 6.0828, B = 6.0000, C = 17.0294, EAR = 0.3548 
A = 6.0000, B = 6.0000, C = 18.1108, EAR = 0.3313 
A = 5.0990, B = 5.0990, C = 17.0294, EAR = 0.2994 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 6.0000, B = 6.0828, C = 17.0294, EAR = 0.3548 
A = 6.0000, B = 6.0828, C = 19.1050, EAR = 0.3162 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 5.0990, C = 19.1050, EAR = 0.2926 
A = 6.0000, B = 6.0828, C = 16.1245, EAR = 0.3747 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 6.0828, C = 16.1245, EAR = 0.3747 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 6.0000, B = 6.0828, C = 16.1245, EAR = 0.3747 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 6.0000, B = 5.0000, C = 17.1172, EAR = 0.3213 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 6.0000, B = 5.0000, C = 17.1172, EAR = 0.3213 
A = 5.0990, B = 5.0000, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0000, C = 17.0294, EAR = 0.3548 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 6.0000, B = 6.0828, C = 18.0278, EAR = 0.3351 
A = 5.0990, B = 5.0000, C = 19.1050, EAR = 0.2643 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 5.0990, B = 5.0990, C = 19.1050, EAR = 0.2669 
A = 5.0990, B = 5.0000, C = 17.1172, EAR = 0.2950 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 5.0990, B = 5.0000, C = 17.1172, EAR = 0.2950 
A = 6.0828, B = 5.0990, C = 18.1108, EAR = 0.3087 
A = 5.0000, B = 5.0000, C = 17.0294, EAR = 0.2936 
A = 6.0000, B = 5.0990, C = 18.1108, EAR = 0.3064 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 6.0000, C = 17.0294, EAR = 0.3523 
A = 6.0000, B = 5.0990, C = 18.1108, EAR = 0.3064 
A = 6.0000, B = 5.0000, C = 17.0294, EAR = 0.3230 
A = 5.0000, B = 5.0990, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 6.0828, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0990, C = 17.1172, EAR = 0.2950 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 5.0000, B = 5.0990, C = 16.1245, EAR = 0.3132 
A = 6.0828, B = 5.0000, C = 19.1050, EAR = 0.2900 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0990, B = 5.0000, C = 19.1050, EAR = 0.2643 
A = 6.0000, B = 6.0828, C = 18.1108, EAR = 0.3336 
A = 6.0828, B = 6.0828, C = 18.1108, EAR = 0.3359 
A = 5.0000, B = 5.0990, C = 17.0294, EAR = 0.2965 
A = 5.0990, B = 6.0000, C = 18.0278, EAR = 0.3078 
A = 5.0990, B = 5.0990, C = 16.0312, EAR = 0.3181 
A = 6.0828, B = 6.0000, C = 18.1108, EAR = 0.3336 
A = 5.0990, B = 5.0990, C = 17.0294, EAR = 0.2994 
A = 6.0828, B = 6.0000, C = 19.1050, EAR = 0.3162 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 5.0990, B = 5.0990, C = 18.1108, EAR = 0.2815 
A = 6.0828, B = 6.0000, C = 18.0278, EAR = 0.3351 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 6.0828, B = 5.0990, C = 19.1050, EAR = 0.2926 
A = 6.0828, B = 6.0000, C = 17.1172, EAR = 0.3529 
A = 6.0828, B = 6.0828, C = 18.0278, EAR = 0.3374 
A = 6.0000, B = 6.0000, C = 17.1172, EAR = 0.3505 
A = 5.0000, B = 5.0990, C = 18.1108, EAR = 0.2788 
A = 5.0000, B = 5.0000, C = 17.1172, EAR = 0.2921 
A = 4.0000, B = 3.0000, C = 18.1108, EAR = 0.1933 
A = 4.1231, B = 3.0000, C = 16.0312, EAR = 0.2222 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 3.0000, C = 17.0000, EAR = 0.1471 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.0000, B = 2.2361, C = 17.0000, EAR = 0.1540 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.0000, B = 2.0000, C = 17.0000, EAR = 0.1471 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 3.0000, B = 3.0000, C = 17.0000, EAR = 0.1765 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 3.0000, B = 4.0000, C = 17.0000, EAR = 0.2059 
A = 3.1623, B = 3.1623, C = 19.0263, EAR = 0.1662 
A = 4.0000, B = 3.0000, C = 16.0312, EAR = 0.2183 
A = 4.0000, B = 4.1231, C = 18.0278, EAR = 0.2253 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.1231, B = 4.1231, C = 18.0278, EAR = 0.2287 
A = 4.0000, B = 4.0000, C = 16.0312, EAR = 0.2495 
A = 4.1231, B = 4.0000, C = 18.0278, EAR = 0.2253 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.1231, B = 4.0000, C = 18.0278, EAR = 0.2253 
A = 4.0000, B = 4.0000, C = 17.0294, EAR = 0.2349 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 4.0000, B = 4.0000, C = 17.0000, EAR = 0.2353 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0990, B = 5.0000, C = 18.0278, EAR = 0.2801 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
A = 5.0000, B = 5.0990, C = 18.0278, EAR = 0.2801 
A = 4.0000, B = 5.0000, C = 17.0294, EAR = 0.2642 
