A = 4.0000, B = 3.1623, C = 18.0278, EAR = 0.1986 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.1623, B = 2.0000, C = 17.0294, EAR = 0.1516 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 1.0000, B = 1.4142, C = 18.1108, EAR = 0.0667 
A = 1.0000, B = 1.0000, C = 19.0000, EAR = 0.0526 
A = 1.4142, B = 1.0000, C = 17.1172, EAR = 0.0705 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.2361, B = 2.0000, C = 17.0294, EAR = 0.1244 
A = 1.0000, B = 1.0000, C = 18.0000, EAR = 0.0556 
A = 3.0000, B = 2.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 5.0000, B = 6.0000, C = 18.0000, EAR = 0.3056 
A = 4.1231, B = 4.0000, C = 20.0250, EAR = 0.2028 
A = 2.2361, B = 1.0000, C = 18.0278, EAR = 0.0898 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 1.4142, C = 17.1172, EAR = 0.0997 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 1.4142, C = 17.0294, EAR = 0.1002 
A = 2.0000, B = 1.4142, C = 18.0278, EAR = 0.0947 
A = 2.0000, B = 2.2361, C = 17.0294, EAR = 0.1244 
A = 1.0000, B = 1.0000, C = 18.0278, EAR = 0.0555 
A = 2.0000, B = 2.2361, C = 17.0294, EAR = 0.1244 
A = 1.0000, B = 1.0000, C = 19.0263, EAR = 0.0526 
A = 2.0000, B = 2.2361, C = 17.0294, EAR = 0.1244 
A = 2.0000, B = 1.4142, C = 18.0278, EAR = 0.0947 
A = 2.0000, B = 2.2361, C = 17.0294, EAR = 0.1244 
A = 1.0000, B = 2.0000, C = 18.0278, EAR = 0.0832 
A = 2.2361, B = 2.0000, C = 17.0294, EAR = 0.1244 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.0000, C = 16.0312, EAR = 0.1248 
A = 1.4142, B = 1.0000, C = 17.0294, EAR = 0.0709 
A = 1.4142, B = 2.0000, C = 17.0294, EAR = 0.1002 
A = 1.0000, B = 1.0000, C = 18.0278, EAR = 0.0555 
A = 1.4142, B = 2.0000, C = 16.0312, EAR = 0.1065 
A = 1.0000, B = 1.0000, C = 18.0278, EAR = 0.0555 
A = 1.0000, B = 2.2361, C = 17.0294, EAR = 0.0950 
A = 1.0000, B = 1.0000, C = 19.0263, EAR = 0.0526 
A = 2.2361, B = 1.0000, C = 17.1172, EAR = 0.0945 
A = 1.0000, B = 1.0000, C = 19.0000, EAR = 0.0526 
A = 2.0000, B = 1.4142, C = 17.0294, EAR = 0.1002 
A = 2.0000, B = 2.0000, C = 19.1050, EAR = 0.1047 
A = 2.0000, B = 2.2361, C = 17.0294, EAR = 0.1244 
A = 2.0000, B = 2.2361, C = 19.0000, EAR = 0.1115 
A = 2.0000, B = 2.2361, C = 17.0294, EAR = 0.1244 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 1.4142, B = 2.0000, C = 17.0294, EAR = 0.1002 
A = 1.0000, B = 1.0000, C = 18.0278, EAR = 0.0555 
A = 2.0000, B = 2.0000, C = 17.0294, EAR = 0.1174 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 1.4142, B = 2.0000, C = 17.0294, EAR = 0.1002 
A = 1.0000, B = 1.0000, C = 18.0278, EAR = 0.0555 
A = 2.2361, B = 1.0000, C = 17.0294, EAR = 0.0950 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 1.0000, B = 2.0000, C = 17.0294, EAR = 0.0881 
A = 2.0000, B = 2.2361, C = 19.0263, EAR = 0.1113 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 2.0000, C = 19.1050, EAR = 0.1047 
A = 2.0000, B = 2.0000, C = 17.0000, EAR = 0.1176 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 3.0000, C = 17.0000, EAR = 0.1471 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 1.0000, B = 2.0000, C = 18.0278, EAR = 0.0832 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 2.0000, C = 17.0294, EAR = 0.1174 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 1.0000, B = 2.0000, C = 20.0000, EAR = 0.0750 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 3.0000, C = 20.0250, EAR = 0.1248 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 3.0000, B = 3.0000, C = 19.0263, EAR = 0.1577 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.2361, C = 20.0250, EAR = 0.1058 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 3.0000, B = 3.1623, C = 19.0263, EAR = 0.1619 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 2.2361, B = 2.2361, C = 19.0000, EAR = 0.1177 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.0000, B = 2.0000, C = 20.0000, EAR = 0.1250 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 3.0000, B = 2.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 3.0000, C = 19.0263, EAR = 0.1314 
A = 2.0000, B = 3.0000, C = 19.0263, EAR = 0.1314 
A = 2.0000, B = 3.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 3.0000, C = 20.0250, EAR = 0.1248 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.2361, B = 2.0000, C = 18.0278, EAR = 0.1175 
A = 2.0000, B = 2.0000, C = 21.0238, EAR = 0.0951 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 3.0000, B = 2.0000, C = 20.0000, EAR = 0.1250 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 1.0000, B = 2.2361, C = 19.0263, EAR = 0.0850 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 3.0000, B = 2.0000, C = 20.0000, EAR = 0.1250 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 3.0000, B = 2.0000, C = 20.0000, EAR = 0.1250 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 1.0000, C = 20.0250, EAR = 0.0749 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 3.0000, C = 20.0250, EAR = 0.1248 
A = 2.2361, B = 2.0000, C = 18.0278, EAR = 0.1175 
A = 2.0000, B = 2.0000, C = 21.0238, EAR = 0.0951 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 3.0000, C = 20.0250, EAR = 0.1248 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 3.0000, B = 2.0000, C = 20.0250, EAR = 0.1248 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.1623, B = 2.0000, C = 20.0250, EAR = 0.1289 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 2.0000, B = 3.0000, C = 19.0000, EAR = 0.1316 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 1.0000, B = 2.0000, C = 19.0263, EAR = 0.0788 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 2.2361, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 3.0000, C = 19.0000, EAR = 0.1316 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 3.0000, B = 2.0000, C = 19.0263, EAR = 0.1314 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.1623, B = 3.0000, C = 20.0250, EAR = 0.1539 
A = 3.0000, B = 2.0000, C = 19.0263, EAR = 0.1314 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 1.0000, B = 2.0000, C = 18.0278, EAR = 0.0832 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.2361, C = 19.0263, EAR = 0.1113 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 1.0000, B = 2.0000, C = 18.0278, EAR = 0.0832 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 3.0000, B = 2.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 3.0000, B = 3.0000, C = 19.0263, EAR = 0.1577 
A = 2.2361, B = 2.0000, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 2.0000, B = 3.0000, C = 20.0998, EAR = 0.1244 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 1.0000, B = 2.0000, C = 18.0278, EAR = 0.0832 
A = 3.0000, B = 2.0000, C = 20.0250, EAR = 0.1248 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 3.1623, B = 3.0000, C = 18.0278, EAR = 0.1709 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 1.0000, B = 2.0000, C = 18.0278, EAR = 0.0832 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.1623, B = 2.0000, C = 20.0250, EAR = 0.1289 
A = 2.2361, B = 3.0000, C = 18.0000, EAR = 0.1454 
A = 3.0000, B = 2.2361, C = 21.0238, EAR = 0.1245 
A = 2.0000, B = 3.0000, C = 18.0000, EAR = 0.1389 
A = 3.1623, B = 2.2361, C = 20.0250, EAR = 0.1348 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.2361, C = 18.0000, EAR = 0.1177 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 1.0000, C = 19.0000, EAR = 0.0789 
A = 2.2361, B = 2.0000, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 1.4142, C = 18.0278, EAR = 0.0947 
A = 2.2361, B = 2.0000, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 3.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 2.0000, B = 3.0000, C = 19.0000, EAR = 0.1316 
A = 2.0000, B = 2.2361, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.2361, B = 2.0000, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 0.0000, B = 1.0000, C = 19.0000, EAR = 0.0263 
A = 1.0000, B = 1.0000, C = 21.0238, EAR = 0.0476 
A = 1.0000, B = 1.0000, C = 19.0000, EAR = 0.0526 
A = 2.0000, B = 2.0000, C = 21.0238, EAR = 0.0951 
A = 0.0000, B = 0.0000, C = 19.0263, EAR = 0.0000 
A = 1.0000, B = 0.0000, C = 20.0250, EAR = 0.0250 
A = 1.0000, B = 1.0000, C = 18.0000, EAR = 0.0556 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.2361, B = 1.0000, C = 18.0000, EAR = 0.0899 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.0000, B = 2.0000, C = 20.0998, EAR = 0.1244 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 2.0000, B = 2.0000, C = 18.1108, EAR = 0.1104 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.0000, B = 3.0000, C = 20.0250, EAR = 0.1498 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 3.1623, B = 3.0000, C = 18.0278, EAR = 0.1709 
A = 3.1623, B = 3.1623, C = 19.1050, EAR = 0.1655 
A = 2.0000, B = 3.1623, C = 18.1108, EAR = 0.1425 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 2.2361, B = 2.0000, C = 18.0278, EAR = 0.1175 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 2.0000, B = 3.0000, C = 18.0278, EAR = 0.1387 
A = 3.1623, B = 2.0000, C = 20.0998, EAR = 0.1284 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 3.0000, B = 4.0000, C = 20.0250, EAR = 0.1748 
A = 2.0000, B = 3.0000, C = 18.0278, EAR = 0.1387 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 2.2361, B = 3.0000, C = 18.0278, EAR = 0.1452 
A = 3.0000, B = 2.0000, C = 20.0998, EAR = 0.1244 
A = 3.1623, B = 3.0000, C = 18.0278, EAR = 0.1709 
A = 3.0000, B = 4.0000, C = 20.0998, EAR = 0.1741 
A = 3.0000, B = 4.0000, C = 18.0278, EAR = 0.1941 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 3.0000, B = 3.0000, C = 17.0294, EAR = 0.1762 
A = 2.2361, B = 3.0000, C = 19.1050, EAR = 0.1370 
A = 4.0000, B = 4.0000, C = 18.0278, EAR = 0.2219 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 3.0000, B = 3.0000, C = 19.0263, EAR = 0.1577 
A = 2.0000, B = 3.0000, C = 20.0998, EAR = 0.1244 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 3.1623, B = 3.0000, C = 20.2237, EAR = 0.1524 
A = 3.0000, B = 3.0000, C = 17.0294, EAR = 0.1762 
A = 2.0000, B = 3.1623, C = 19.1050, EAR = 0.1351 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 2.0000, B = 3.0000, C = 20.0250, EAR = 0.1248 
A = 3.0000, B = 3.0000, C = 17.0294, EAR = 0.1762 
A = 3.0000, B = 3.0000, C = 19.0263, EAR = 0.1577 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 2.0000, B = 3.0000, C = 20.0998, EAR = 0.1244 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 3.0000, B = 3.0000, C = 19.1050, EAR = 0.1570 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.0000, B = 3.1623, C = 20.0998, EAR = 0.1533 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.0000, B = 3.0000, C = 19.1050, EAR = 0.1570 
A = 2.2361, B = 3.0000, C = 18.0278, EAR = 0.1452 
A = 2.0000, B = 3.0000, C = 20.0250, EAR = 0.1248 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.0000, B = 3.0000, C = 19.1050, EAR = 0.1570 
A = 3.0000, B = 3.0000, C = 17.0000, EAR = 0.1765 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 3.0000, B = 2.0000, C = 17.0000, EAR = 0.1471 
A = 3.1623, B = 3.0000, C = 19.0263, EAR = 0.1619 
A = 3.0000, B = 2.0000, C = 19.0000, EAR = 0.1316 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 3.0000, B = 3.0000, C = 17.0294, EAR = 0.1762 
A = 3.0000, B = 3.0000, C = 19.1050, EAR = 0.1570 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.0000, B = 2.2361, C = 20.0998, EAR = 0.1303 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.1623, B = 2.0000, C = 20.0998, EAR = 0.1284 
A = 2.0000, B = 3.0000, C = 19.0263, EAR = 0.1314 
A = 2.2361, B = 3.0000, C = 20.0998, EAR = 0.1303 
A = 2.0000, B = 2.0000, C = 17.0000, EAR = 0.1176 
A = 2.2361, B = 3.1623, C = 19.1050, EAR = 0.1413 
A = 2.0000, B = 2.0000, C = 17.0294, EAR = 0.1174 
A = 3.0000, B = 3.0000, C = 19.0263, EAR = 0.1577 
A = 2.0000, B = 2.0000, C = 17.0000, EAR = 0.1176 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 1.0000, C = 18.0000, EAR = 0.0833 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 1.0000, C = 18.0000, EAR = 0.0833 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 2.0000, B = 2.0000, C = 21.0950, EAR = 0.0948 
A = 3.0000, B = 2.0000, C = 18.0000, EAR = 0.1389 
A = 2.0000, B = 3.0000, C = 20.0998, EAR = 0.1244 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.2361, B = 2.2361, C = 19.1050, EAR = 0.1170 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 1.4142, B = 2.0000, C = 18.0278, EAR = 0.0947 
A = 2.0000, B = 2.2361, C = 20.0250, EAR = 0.1058 
A = 1.0000, B = 1.0000, C = 18.0000, EAR = 0.0556 
A = 2.2361, B = 2.2361, C = 19.1050, EAR = 0.1170 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.0000, B = 2.0000, C = 21.0950, EAR = 0.0948 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.0000, B = 2.2361, C = 20.0998, EAR = 0.1054 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 2.2361, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 3.0000, B = 3.0000, C = 21.0950, EAR = 0.1422 
A = 3.0000, B = 2.0000, C = 18.0278, EAR = 0.1387 
A = 3.1623, B = 2.0000, C = 20.0998, EAR = 0.1284 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 2.2361, B = 2.2361, C = 18.0278, EAR = 0.1240 
A = 2.2361, B = 2.0000, C = 20.0998, EAR = 0.1054 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 2.2361, B = 2.2361, C = 19.1050, EAR = 0.1170 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.2361, B = 2.0000, C = 20.0998, EAR = 0.1054 
A = 1.0000, B = 2.0000, C = 18.0000, EAR = 0.0833 
A = 2.0000, B = 1.0000, C = 20.0998, EAR = 0.0746 
A = 1.4142, B = 2.2361, C = 18.0278, EAR = 0.1012 
A = 2.0000, B = 1.0000, C = 20.0998, EAR = 0.0746 
A = 1.0000, B = 2.0000, C = 18.0278, EAR = 0.0832 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 2.0000, B = 2.0000, C = 19.0000, EAR = 0.1053 
A = 3.0000, B = 3.0000, C = 21.0950, EAR = 0.1422 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 2.2361, B = 2.0000, C = 20.0250, EAR = 0.1058 
A = 2.0000, B = 2.0000, C = 18.0278, EAR = 0.1109 
A = 3.0000, B = 3.0000, C = 21.0950, EAR = 0.1422 
A = 2.0000, B = 2.0000, C = 18.0000, EAR = 0.1111 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 2.0000, B = 3.0000, C = 19.0000, EAR = 0.1316 
A = 2.0000, B = 2.0000, C = 20.0250, EAR = 0.0999 
A = 2.0000, B = 3.0000, C = 19.0000, EAR = 0.1316 
A = 3.0000, B = 2.0000, C = 20.0998, EAR = 0.1244 
A = 2.2361, B = 2.0000, C = 18.0000, EAR = 0.1177 
A = 2.0000, B = 2.0000, C = 19.0263, EAR = 0.1051 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 2.0000, B = 2.2361, C = 21.0950, EAR = 0.1004 
A = 2.0000, B = 3.0000, C = 19.0263, EAR = 0.1314 
A = 3.0000, B = 3.0000, C = 21.0950, EAR = 0.1422 
A = 2.0000, B = 3.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 3.1623, C = 20.0998, EAR = 0.1284 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 2.0000, B = 3.0000, C = 20.0998, EAR = 0.1244 
A = 3.0000, B = 2.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 3.1623, C = 19.1050, EAR = 0.1351 
A = 2.0000, B = 3.0000, C = 18.0278, EAR = 0.1387 
A = 2.0000, B = 2.0000, C = 20.0998, EAR = 0.0995 
A = 2.0000, B = 2.0000, C = 17.0294, EAR = 0.1174 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 3.0000, B = 3.0000, C = 17.0000, EAR = 0.1765 
A = 3.0000, B = 3.0000, C = 20.0998, EAR = 0.1493 
A = 3.0000, B = 3.0000, C = 18.0278, EAR = 0.1664 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 3.0000, B = 2.0000, C = 17.0000, EAR = 0.1471 
A = 3.1623, B = 3.1623, C = 19.1050, EAR = 0.1655 
A = 3.0000, B = 4.0000, C = 17.0294, EAR = 0.2055 
A = 3.1623, B = 3.0000, C = 20.0998, EAR = 0.1533 
A = 3.0000, B = 3.0000, C = 17.0000, EAR = 0.1765 
A = 3.1623, B = 3.0000, C = 19.0263, EAR = 0.1619 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.1623, B = 3.1623, C = 19.1050, EAR = 0.1655 
A = 3.0000, B = 3.0000, C = 18.0000, EAR = 0.1667 
A = 3.1623, B = 3.0000, C = 19.1050, EAR = 0.1613 
A = 3.1623, B = 3.0000, C = 18.0278, EAR = 0.1709 
A = 2.2361, B = 3.0000, C = 20.0998, EAR = 0.1303 
A = 3.0000, B = 3.0000, C = 17.0294, EAR = 0.1762 
A = 3.0000, B = 3.0000, C = 19.1050, EAR = 0.1570 
